@relation inputbaru4

@attribute Ax numeric
@attribute Ay numeric
@attribute Az numeric
@attribute Lx numeric
@attribute Ly numeric
@attribute Lz numeric
@attribute Gx numeric
@attribute Gy numeric
@attribute Gz numeric
@attribute Class {walking,standing,jogging,sitting}

@data
-1.3893,-0.12258,-9.3572,0.10725,0.023244,0.33351,-0.002444,0.015577,-0.00733,sitting
-1.4165,-0.12258,-9.3163,0.075981,0.022136,0.37501,-0.005498,0.012828,-0.007941,sitting
-1.362,-0.14982,-9.3027,0.12833,-0.005155,0.38896,0.001527,0.009774,-0.003971,sitting
-1.3348,-0.14982,-9.2755,0.15342,-0.004559,0.41653,0.00672,0.009468,0.005498,sitting
-1.4165,-0.20431,-9.3299,0.071052,-0.056247,0.3621,0.004582,0.001833,0.000305,sitting
-1.4165,-0.20431,-9.3436,0.071064,-0.055524,0.34847,0.002444,0.005192,0.001527,sitting
-1.4301,-0.16344,-9.2482,0.057319,-0.013648,0.44381,-0.004276,0.007636,0.002138,sitting
-1.4165,-0.14982,-9.2891,0.069944,-0.001495,0.40313,-0.005498,0.008552,-0.004582,sitting
-1.4438,-0.14982,-9.3299,0.042134,-0.001601,0.36235,-0.003971,0.008858,-0.007636,sitting
-1.4301,-0.10896,-9.4117,0.053058,0.036113,0.28109,0.00733,0.010385,-0.005192,sitting
-1.4301,-0.10896,-9.4117,0.053058,0.036113,0.28109,0.00733,0.010385,-0.005192,sitting
-1.4301,-0.10896,-9.4117,0.053058,0.036113,0.28109,0.00733,0.010385,-0.005192,sitting
-1.4438,-0.12258,-9.3436,0.038856,0.023898,0.34926,0.01405,-0.002138,0.001222,sitting
-1.4165,-0.1362,-9.3436,0.068804,0.013264,0.3488,0.009774,-0.010079,0.00733,sitting
-1.3757,-0.19068,-9.3436,0.11029,-0.040039,0.34869,0.006414,-0.013134,0.013439,sitting
-1.4982,-0.1362,-9.3436,-0.006985,0.016196,0.34785,0.010385,-0.014355,0.017104,sitting
-1.4846,-0.16344,-9.3299,0.00865,-0.010069,0.36114,0.014661,-0.013744,0.020464,sitting
-1.4846,-0.16344,-9.3163,0.012836,-0.007687,0.37408,0.017104,-0.012523,0.011606,sitting
-1.4438,-0.25879,-9.3027,0.057926,-0.097132,0.38695,0.010996,-0.004276,0.017104,sitting
-1.5119,-0.17706,-9.3163,-0.007869,-0.013559,0.37294,0.006109,0.007941,0.006414,sitting
-1.5936,-0.17706,-9.3163,-0.088396,-0.011413,0.37272,0.007636,0.014966,-0.001527,sitting
-1.6344,-0.17706,-9.3299,-0.12878,-0.010531,0.35901,0.002749,0.024129,-0.019853,sitting
-1.5391,-0.20431,-9.4117,-0.039204,-0.03496,0.27813,0.001833,0.044593,-0.025045,sitting
-1.5119,-0.23155,-9.3436,-0.01896,-0.060186,0.34728,0.000305,0.047037,-0.029932,sitting
-1.4846,-0.23155,-9.2891,0.003787,-0.059282,0.40243,-0.003971,0.067806,-0.0281,sitting
-1.4438,-0.21793,-9.3436,0.03273,-0.045052,0.34976,-0.00672,0.073304,-0.028405,sitting
-1.3757,-0.17706,-9.3163,0.081363,-0.004353,0.37995,-0.013744,0.065973,-0.024435,sitting
-1.2667,-0.095342,-9.2891,0.178,0.075139,0.40908,-0.000916,0.054672,-0.022602,sitting
-1.1577,-0.14982,-9.3163,0.27093,0.019922,0.38422,-0.003665,0.044899,-0.01741,sitting
-1.1577,-0.095342,-9.3844,0.2644,0.073418,0.3171,-0.000611,0.039401,-0.015272,sitting
-1.185,-0.10896,-9.2346,0.22976,0.059301,0.46801,-0.000305,0.019242,-0.006414,sitting
-1.2258,-0.10896,-9.3299,0.18428,0.058965,0.37335,0.003665,0.002444,-0.003665,sitting
-1.2258,-0.12258,-9.3163,0.18347,0.045796,0.38708,0.006414,-0.007025,-0.003665,sitting
-1.2531,-0.14982,-9.2891,0.15615,0.019069,0.41432,0.002444,-0.019548,0.000916,sitting
-1.3212,-0.19068,-9.2891,0.091581,-0.020278,0.41378,0.008858,-0.018326,0.000611,sitting
-1.3757,-0.21793,-9.2755,0.043651,-0.044764,0.4264,0.004276,-0.025656,0.00336,sitting
-1.3757,-0.19068,-9.3436,0.048977,-0.016568,0.3575,0.005192,-0.017715,0.005803,sitting
-1.4438,-0.21793,-9.3027,-0.010727,-0.041226,0.39708,0.002444,-0.026573,0.009774,sitting
-1.4165,-0.19068,-9.3299,0.019688,-0.01332,0.36935,0.004582,-0.023824,0.010996,sitting
-1.362,-0.19068,-9.3163,0.07954,-0.012332,0.38216,0.00336,-0.020464,0.012828,sitting
-1.4301,-0.17706,-9.3844,0.01877,0.001689,0.31296,0.005803,-0.025351,0.011606,sitting
-1.4165,-0.17706,-9.3436,0.038142,0.00257,0.35294,0.005803,-0.026267,0.008858,sitting
-1.4438,-0.19068,-9.3436,0.013739,-0.010232,0.3525,0.006414,-0.012523,0.010079,sitting
-1.4301,-0.19068,-9.2891,0.032556,-0.00795,0.40615,0.006414,-0.021075,0.008552,sitting
-1.471,-0.20431,-9.3572,-0.003317,-0.02029,0.33727,0.007636,-0.012828,0.004887,sitting
-1.5119,-0.14982,-9.2618,-0.039874,0.034885,0.43195,0.005192,-0.008552,0.005498,sitting
-1.5119,-0.1362,-9.2891,-0.034779,0.049942,0.40391,0.010385,-0.007025,-0.004887,sitting
-1.5391,-0.17706,-9.3163,-0.059469,0.009944,0.37626,0.007025,-0.009468,-0.002444,sitting
-1.4438,-0.1362,-9.2891,0.038526,0.051579,0.40308,0.000916,-0.005803,0.003971,sitting
-1.4438,-0.1362,-9.3844,0.04174,0.051338,0.30725,0.001833,-0.004582,0.006414,sitting
-1.4165,-0.20431,-9.3163,0.070253,-0.016511,0.37515,0.004276,-0.01069,0.013134,sitting
-1.3757,-0.21793,-9.3436,0.11186,-0.029464,0.34779,0.004276,-0.009774,0.016188,sitting
-1.4438,-0.19068,-9.3844,0.047288,-0.001657,0.30637,0.00672,-0.007636,0.015272,sitting
-1.4438,-0.25879,-9.3844,0.049695,-0.068174,0.30597,0.002138,-0.008858,0.01069,sitting
-1.4574,-0.27241,-9.2891,0.038496,-0.079994,0.4009,0.003665,-0.000305,-0.002749,sitting
-1.471,-0.25879,-9.2891,0.024814,-0.06402,0.40087,-0.007636,0.022907,-0.018021,sitting
-1.471,-0.23155,-9.2618,0.023606,-0.036642,0.42829,-0.016493,0.027489,-0.021991,sitting
-1.3757,-0.19068,-9.3844,0.11451,0.002478,0.30643,-0.016493,0.028405,-0.018326,sitting
-1.3757,-0.095342,-9.3436,0.10733,0.093601,0.34847,-0.009774,0.018631,-0.011606,sitting
-1.3757,-0.095342,-9.3163,0.10378,0.08956,0.37633,-0.005192,0.00672,0.001833,sitting
-1.3212,-0.10896,-9.2618,0.15777,0.074912,0.43091,0.00336,-0.004582,0.005498,sitting
-1.362,-0.12258,-9.3299,0.11943,0.060902,0.36243,0.007636,-0.015272,0.005498,sitting
-1.4029,-0.19068,-9.3163,0.081875,-0.007036,0.37554,0.001527,-0.016799,0.014966,sitting
-1.4165,-0.17706,-9.3163,0.069745,0.00687,0.37531,0.006109,-0.01741,0.012217,sitting
-1.4165,-0.20431,-9.3163,0.07467,-0.018972,0.37452,0.000611,-0.016799,0.005192,sitting
-1.4301,-0.27241,-9.3163,0.064328,-0.085818,0.374,-0.002444,-0.009774,0.004276,sitting
-1.5255,-0.21793,-9.2891,-0.02772,-0.030622,0.40071,-0.000305,-0.009163,-0.002138,sitting
-1.5119,-0.23155,-9.221,-0.010991,-0.043097,0.46831,-0.007941,-0.005498,-0.004276,sitting
-1.5119,-0.19068,-9.3163,-0.007405,-0.002755,0.37242,-0.005192,-0.004582,-0.004887,sitting
-1.5255,-0.21793,-9.2891,-0.018493,-0.030068,0.39927,-0.00336,0.00336,-0.005803,sitting
-1.5527,-0.17706,-9.3436,-0.044171,0.010216,0.34456,-0.002749,0.007636,-0.003665,sitting
-1.4982,-0.24517,-9.3844,0.010505,-0.057638,0.30366,-0.005803,0.009774,-0.007636,sitting
-1.4438,-0.19068,-9.3163,0.06405,-0.003841,0.37192,-0.004276,0.010079,-0.004276,sitting
-1.471,-0.16344,-9.3163,0.03647,0.023166,0.37198,0.001222,0.007025,0.003054,sitting
-1.4438,-0.17706,-9.3436,0.062119,0.009469,0.34499,0.002444,0.015272,0.000611,sitting
-1.4165,-0.17706,-9.3027,0.086808,0.010406,0.38623,0.004582,0.00733,0.009163,sitting
-1.3893,-0.17706,-9.3572,0.11312,0.010763,0.33188,-0.000916,0.006109,0.006109,sitting
-1.4165,-0.12258,-9.3436,0.085616,0.063289,0.34558,0.000305,-0.003971,0.000611,sitting
-1.4438,-0.1362,-9.3027,0.059393,0.048877,0.3863,-0.000611,0.003665,-0.002749,sitting
-1.4574,-0.14982,-9.2482,0.045439,0.035388,0.44083,0.002138,0.00733,0.000916,sitting
-1.4574,-0.20431,-9.3163,0.045703,-0.018965,0.37269,0.00336,0.00672,0.001222,sitting
-1.4574,-0.24517,-9.3163,0.046178,-0.057764,0.37257,0.000611,0.006109,0.004276,sitting
-1.4165,-0.23155,-9.3436,0.086121,-0.043855,0.34547,-0.008552,0.009774,0.002444,sitting
-1.4982,-0.17706,-9.4389,0.003753,0.009276,0.25025,-0.009468,0.013744,-0.000611,sitting
-1.4301,-0.20431,-9.3299,0.070426,-0.018617,0.35945,-0.00733,0.012523,0.001833,sitting
-1.4165,-0.19068,-9.2618,0.081344,-0.005744,0.42798,-0.002749,0.013134,0.007025,sitting
-1.4029,-0.16344,-9.3027,0.094113,0.021037,0.38726,-0.007941,0.015272,-0.003665,sitting
-1.4574,-0.12258,-9.3572,0.036814,0.059861,0.33325,-0.005498,0.014355,0.001527,sitting
-1.3757,-0.1362,-9.3572,0.11621,0.044451,0.33365,-0.001222,0.01069,0.000611,sitting
-1.4165,-0.12258,-9.3299,0.074583,0.057446,0.36102,0.005498,0.002138,0.008858,sitting
-1.4438,-0.16344,-9.3027,0.04816,0.01654,0.38813,0.005803,-0.003665,0.003665,sitting
-1.4438,-0.16344,-9.3572,0.048135,0.017376,0.33364,0.005803,0.000916,0.011912,sitting
-1.3757,-0.19068,-9.3163,0.11657,-0.008815,0.37443,0.009774,-0.000611,0.014355,sitting
-1.4438,-0.23155,-9.2891,0.049531,-0.047027,0.40146,0.013744,-0.007636,0.013439,sitting
-1.4301,-0.23155,-9.3436,0.065801,-0.043419,0.3465,0.005498,-0.004276,0.009468,sitting
-1.4438,-0.23155,-9.3163,0.052811,-0.04196,0.37361,0.001527,0.006109,-0.000916,sitting
-1.4846,-0.19068,-9.3299,0.012125,-0.001294,0.35997,-0.005498,0.014661,-0.003054,sitting
-1.5119,-0.14982,-9.3299,-0.016922,0.038401,0.36027,-0.002444,0.01741,-0.00672,sitting
-1.471,-0.1362,-9.3436,0.021621,0.051462,0.34702,-0.00336,0.022602,-0.012217,sitting
-1.4438,-0.12258,-9.3299,0.047272,0.064377,0.36089,-0.00336,0.021686,-0.00733,sitting
-1.471,-0.19068,-9.3436,0.016254,-0.004,0.34786,-0.000305,0.014355,-0.000916,sitting
-1.3893,-0.20431,-9.3163,0.095071,-0.016654,0.37553,-0.000611,0.016799,0.004582,sitting
-1.3757,-0.21793,-9.3708,0.10451,-0.029137,0.32167,0.005498,0.017104,0.006414,sitting
-1.3348,-0.21793,-9.3027,0.14196,-0.025832,0.39022,0.012217,0.008858,0.009468,sitting
-1.2939,-0.24517,-9.3299,0.18166,-0.051692,0.36313,0.004582,0.002749,0.003971,sitting
-1.3212,-0.14982,-9.2891,0.15305,0.044049,0.40419,0.001222,0.002444,0.001222,sitting
-1.4165,-0.1362,-9.3436,0.057472,0.056938,0.34976,0.00336,0.004887,0.000611,sitting
-1.4165,-0.12258,-9.3436,0.057493,0.070188,0.34976,0.004276,-0.006414,0.002749,sitting
-1.4165,-0.16344,-9.3436,0.06038,0.029893,0.34931,0.003054,-0.011912,-0.000305,sitting
-1.4574,-0.19068,-9.2891,0.021976,0.003409,0.40341,0.003054,-0.00336,-0.000305,sitting
-1.5119,-0.28603,-9.3844,-0.028111,-0.089041,0.30733,0.007025,-0.009163,0.006109,sitting
-1.5119,-0.24517,-9.398,-0.026344,-0.047003,0.29342,0.00672,-0.005803,0.004582,sitting
-1.5119,-0.28603,-9.2891,-0.023218,-0.08499,0.40184,0.002444,0.001222,-0.000611,sitting
-1.4438,-0.25879,-9.3299,0.046127,-0.055728,0.36075,0.000611,0.007025,-0.010079,sitting
-1.471,-0.21793,-9.2482,0.018091,-0.015031,0.4426,-0.011301,0.020769,-0.001833,sitting
-1.471,-0.19068,-9.3436,0.016019,0.009405,0.34763,-0.000611,0.017104,-0.00672,sitting
-1.4165,-0.19068,-9.3708,0.069146,0.009447,0.3206,-0.005498,0.025351,-0.006414,sitting
-1.4165,-0.14982,-9.3436,0.063749,0.048938,0.34869,0.000916,0.018631,-0.002444,sitting
-1.4301,-0.14982,-9.3299,0.048441,0.048616,0.36258,-0.004276,0.009163,-0.000916,sitting
-1.3893,-0.14982,-9.4253,0.087561,0.046695,0.26754,-0.002444,0.00672,0.002444,sitting
-1.3757,-0.20431,-9.3572,0.10051,-0.008185,0.33575,0.002138,0.004582,-0.000305,sitting
-1.3757,-0.24517,-9.3572,0.099481,-0.048099,0.33589,0.000305,0.005192,0.000305,sitting
-1.4165,-0.24517,-9.2482,0.058762,-0.046129,0.44479,0.001527,0.005192,-0.001527,sitting
-1.4438,-0.21793,-9.3027,0.032645,-0.01825,0.39012,-0.001527,-0.001527,-0.006414,sitting
-1.4438,-0.21793,-9.2755,0.03349,-0.017978,0.41723,-0.001222,0.004276,0.002138,sitting
-1.4301,-0.19068,-9.2891,0.047882,0.009284,0.40349,-0.002138,0.005498,-0.008858,sitting
-1.4438,-0.19068,-9.3163,0.034302,0.009128,0.37625,-0.000305,0.00672,-0.000305,sitting
-1.4301,-0.24517,-9.3163,0.048012,-0.044739,0.37622,0.001527,0.002749,0.003054,sitting
-1.4438,-0.20431,-9.3163,0.035151,-0.003803,0.3761,-0.005192,-0.001222,-0.000916,sitting
-1.471,-0.19068,-9.2891,0.009514,0.009174,0.40311,-0.002444,0.00733,0.005192,sitting
-1.4301,-0.24517,-9.1937,0.050496,-0.04552,0.49844,-0.001527,0.006414,0.003971,sitting
-1.4574,-0.19068,-9.2891,0.023484,0.0086,0.40307,-0.001833,0.011606,0.00336,sitting
-1.4574,-0.21793,-9.3163,0.022398,-0.018765,0.376,-0.001222,0.011301,0.004582,sitting
-1.4301,-0.19068,-9.2891,0.04876,0.008544,0.40337,-0.000916,0.006414,0.00336,sitting
-1.4165,-0.14982,-9.3299,0.06242,0.048881,0.36252,-0.001222,0.002138,0.002749,sitting
-1.3484,-0.14982,-9.3163,0.13006,0.047631,0.37623,0.001222,0.010079,-0.002138,sitting
-1.4301,-0.12258,-9.3844,0.047172,0.074078,0.30832,0.002138,0.009774,0.000916,sitting
-1.4165,-0.14982,-9.2755,0.047572,0.046913,0.41722,0.009774,-0.004887,-0.002138,sitting
-1.4438,-0.17706,-9.221,0.036936,0.020988,0.47122,0.000916,-0.002749,0.002444,sitting
-1.4438,-0.24517,-9.2482,0.037973,-0.046145,0.44381,0.001222,0.004582,0.000305,sitting
-1.4438,-0.25879,-9.3436,0.038145,-0.058943,0.34842,-0.002444,0.001833,-0.002138,sitting
-1.4438,-0.24517,-9.2891,0.03867,-0.044881,0.40281,-0.000916,-0.005192,-0.003054,sitting
-1.4438,-0.21793,-9.3163,0.039748,-0.017473,0.3754,-0.005192,0.007025,0.00336,sitting
-1.4165,-0.1362,-9.2482,0.065776,0.06256,0.44372,-0.001833,0.010996,-0.006414,sitting
-1.4438,-0.1362,-9.3163,0.038345,0.061956,0.37566,-0.007636,0.012217,-0.002749,sitting
-1.4301,-0.081722,-9.3436,0.049188,0.11297,0.34892,-0.009774,0.012523,-0.001527,sitting
-1.4165,-0.20431,-9.3436,0.060796,-0.009876,0.34923,0.001222,0.011912,-0.005192,sitting
-1.4029,-0.19068,-9.3708,0.073663,0.003616,0.3221,-0.00336,0.003971,0.004582,sitting
-1.4029,-0.21793,-9.3163,0.073211,-0.023141,0.37665,0.003054,0.001527,-0.002749,sitting
-1.4438,-0.24517,-9.2891,0.032921,-0.049419,0.40378,-0.000305,0.000916,0.003665,sitting
-1.4165,-0.19068,-9.2891,0.061023,0.0054,0.40364,-0.002749,0.004887,0.003665,sitting
-1.4438,-0.17706,-9.3299,0.034041,0.018919,0.36275,-0.002138,0.01069,-0.004887,sitting
-1.4301,-0.21793,-9.3299,0.046614,-0.0222,0.36291,-0.00336,0.008858,-0.005498,sitting
-1.471,-0.19068,-9.2891,0.005735,0.005086,0.40377,-0.005192,0.007636,-0.00733,sitting
-1.4982,-0.20431,-9.3027,-0.021066,-0.009191,0.3901,-0.001527,0.007636,-0.00336,sitting
-1.4438,-0.21793,-9.3163,0.033008,-0.022313,0.37653,-0.003054,0.009163,-0.005803,sitting
-1.4301,-0.19068,-9.2482,0.046853,0.005085,0.44459,0.001222,0.005803,-0.000611,sitting
-1.4301,-0.19068,-9.3027,0.046856,0.005299,0.39011,-0.003971,0.005498,-0.002749,sitting
-1.4165,-0.21793,-9.2891,0.061127,-0.022228,0.40363,-0.00336,0.003971,-0.003054,sitting
-1.4574,-0.17706,-9.3436,0.020413,0.017756,0.34915,-0.007025,0.008247,0.000305,sitting
-1.4165,-0.24517,-9.4117,0.060392,-0.049941,0.28117,-0.005192,0.012828,-0.006109,sitting
-1.4165,-0.17706,-9.3436,0.058464,0.017529,0.34958,-0.004582,0.012828,-0.000305,sitting
-1.4165,-0.14982,-9.3163,0.056841,0.044776,0.37707,0.002138,0.007636,0.000916,sitting
-1.4165,-0.19068,-9.3572,0.057398,0.004358,0.33611,0.001222,0.008858,0.005498,sitting
-1.4438,-0.1362,-9.3027,0.029888,0.058521,0.39064,0.004582,0.00672,0.003971,sitting
-1.4029,-0.14982,-9.3163,0.070562,0.04495,0.37705,0.005192,0.004582,0.007941,sitting
-1.4029,-0.17706,-9.2891,0.07224,0.018557,0.40402,0.007025,-0.012523,0.009774,sitting
-1.4438,-0.20431,-9.2618,0.035976,-0.007603,0.43054,-0.003665,-0.010079,0.008552,sitting
-1.4438,-0.24517,-9.3027,0.036826,-0.048471,0.38954,-0.005803,0.004582,-0.000305,sitting
-1.5119,-0.21793,-9.3572,-0.030583,-0.02218,0.33498,-0.004887,0.011301,0.005498,sitting
-1.471,-0.21793,-9.3436,0.009117,-0.022314,0.34878,-0.00336,0.014661,-0.004582,sitting
-1.4438,-0.19068,-9.2346,0.036268,0.004908,0.45776,-0.002138,0.014661,-0.011301,sitting
-1.4301,-0.16344,-9.3299,0.048136,0.031847,0.36269,-0.007636,0.016799,-0.011912,sitting
-1.4029,-0.14982,-9.3572,0.071202,0.043651,0.33612,-0.00672,0.015272,-0.008247,sitting
-1.3757,-0.17706,-9.2891,0.095709,0.015605,0.40465,-0.005192,0.014661,-0.010079,sitting
-1.3757,-0.16344,-9.3436,0.09365,0.028345,0.3505,-0.004887,0.005192,-0.00336,sitting
-1.3893,-0.21793,-9.2891,0.079407,-0.025382,0.40506,0.000305,0.003971,-0.00733,sitting
-1.3484,-0.17706,-9.3163,0.11927,0.015451,0.37797,-0.003054,0.00336,-0.005803,sitting
-1.362,-0.14982,-9.3436,0.10569,0.04217,0.35073,0.001222,0.003665,-0.005192,sitting
-1.3757,-0.20431,-9.3163,0.091769,-0.012174,0.37802,-0.000611,0.003054,-0.005803,sitting
-1.3893,-0.14982,-9.2891,0.079078,0.042371,0.40512,0.002444,-0.004582,-0.001833,sitting
-1.4029,-0.19068,-9.3163,0.06634,0.001812,0.37774,0.001222,-0.00672,0.004276,sitting
-1.4574,-0.21793,-9.3572,0.01529,-0.024161,0.33633,0.002749,-0.005498,0.001222,sitting
-1.471,-0.24517,-9.3163,0.003903,-0.050405,0.37683,0.001833,-0.006109,0.00336,sitting
-1.4301,-0.23155,-9.3163,0.046843,-0.036626,0.37651,0.001222,-0.003665,0.008552,sitting
-1.4438,-0.24517,-9.1937,0.036631,-0.049335,0.49855,0.000916,-0.004887,0.00733,sitting
-1.5255,-0.19068,-9.3163,-0.043905,0.00532,0.37579,-0.005192,0.009468,0.002444,sitting
-1.4982,-0.16344,-9.3163,-0.016523,0.031636,0.37578,-0.009774,0.01069,0.001527,sitting
-1.2939,-0.19068,-9.2755,0.18476,0.002663,0.41714,-0.006414,0.014966,-0.005498,sitting
-1.4982,-0.16344,-9.3299,-0.020645,0.028779,0.36285,-0.006109,0.015272,-0.005803,sitting
-1.4029,-0.12258,-9.3436,0.073451,0.0689,0.34943,0.002138,0.017715,-0.004276,sitting
-1.362,-0.14982,-9.221,0.10869,0.042109,0.47286,0.004582,0.015882,-0.000305,sitting
-1.362,-0.12258,-9.3436,0.10753,0.068586,0.35047,0.003665,0.007636,0.000916,sitting
-1.4165,-0.14982,-9.3299,0.052536,0.041813,0.36416,0.005192,0.008552,-0.000611,sitting
-1.3484,-0.19068,-9.2618,0.11935,0.002088,0.43243,0.001527,-0.001222,0.002138,sitting
-1.3757,-0.29965,-9.1937,0.092532,-0.10507,0.50044,0.003971,0.003971,0.004887,sitting
-1.4029,-0.24517,-9.3436,0.065379,-0.050181,0.35059,-0.000611,0.00336,-0.001222,sitting
-1.471,-0.23155,-9.3163,-0.002248,-0.036098,0.37775,-0.003665,0.00672,-0.001222,sitting
-1.4438,-0.23155,-9.3436,0.024931,-0.036183,0.35052,-0.001222,0.005192,-0.00336,sitting
-1.4029,-0.17706,-9.2891,0.064739,0.018094,0.40517,-0.004887,0.01405,-0.00336,sitting
-1.3484,-0.1362,-9.2755,0.11627,0.057111,0.41927,-0.003054,0.008858,0.002138,sitting
-1.4438,-0.12258,-9.2891,0.021125,0.06995,0.40563,-0.001222,0.000611,0.000916,sitting
-1.3893,-0.16344,-9.3436,0.076043,0.028826,0.35109,0.005803,0.001833,-0.001833,sitting
-1.4165,-0.17706,-9.3436,0.050358,0.016312,0.35084,0.004276,0.001833,0.002138,sitting
-1.4301,-0.14982,-9.2891,0.038098,0.043804,0.4051,0.003054,-0.004276,0.004887,sitting
-1.4574,-0.17706,-9.3708,0.011929,0.016424,0.32322,-0.001833,-0.003054,0.002749,sitting
-1.4301,-0.19068,-9.2891,0.041718,0.002474,0.40457,0.000916,0.000305,0.001833,sitting
-1.4301,-0.16344,-9.221,0.042515,0.029713,0.47255,0.000611,0.000916,-0.000916,sitting
-1.58,-0.19068,-9.3436,-0.10459,0.002905,0.34954,-0.000305,0.003054,0.00336,sitting
-1.4165,-0.21793,-9.2755,0.059365,-0.023699,0.41755,-0.003054,0.003054,0.000611,sitting
-1.4165,-0.19068,-9.2482,0.060082,0.003697,0.44468,0.002444,0.005192,0.002138,sitting
-1.4301,-0.23155,-9.2891,0.046582,-0.036392,0.40379,-0.00336,0.00336,0.002749,sitting
-1.4029,-0.17706,-9.3163,0.073552,0.017584,0.3766,-0.003054,0.003971,0.007025,sitting
-1.4165,-0.14982,-9.2755,0.059724,0.043131,0.41752,-0.003054,0.004887,0.002749,sitting
-1.4029,-0.1362,-9.2891,0.072316,0.05639,0.40407,-0.003054,0.007636,0.001527,sitting
-1.4165,-0.17706,-9.3844,0.058492,0.014999,0.30877,-0.003054,0.007025,0.000916,sitting
-1.4301,-0.19068,-9.3436,0.044092,0.001497,0.34974,0.000611,0.010385,0.001527,sitting
-1.4029,-0.21793,-9.3299,0.070905,-0.02506,0.36342,0.003054,-0.000916,0.003665,sitting
-1.362,-0.17706,-9.3027,0.12588,0.017986,0.39054,0.008858,0.002138,0.000611,sitting
-1.4165,-0.19068,-9.2482,0.058664,0.005968,0.44485,-0.001222,0.001833,0.007636,sitting
-1.4029,-0.19068,-9.3436,0.07232,0.00584,0.34951,0.005192,0.001527,0.001222,sitting
-1.4301,-0.17706,-9.2755,0.047086,0.020015,0.41729,0.00733,-0.006414,0.005498,sitting
-1.4438,-0.19068,-9.3027,0.035822,0.007571,0.38967,0.002138,-0.005192,0.000305,sitting
-1.471,-0.1362,-9.2755,0.010987,0.061654,0.41655,0.004582,0.006109,0.002444,sitting
-1.4165,-0.21793,-9.2891,0.064617,-0.019414,0.40304,-0.003665,0.015272,0.001833,sitting
-1.4165,-0.21793,-9.3299,0.064334,-0.019504,0.36223,-0.000916,0.00336,-0.004276,sitting
-1.4165,-0.21793,-9.3027,0.037444,-0.019835,0.41666,-0.00336,0.014966,-0.001833,sitting
-1.4029,-0.17706,-9.2482,0.076924,0.020447,0.44413,-0.004276,0.005498,0.002138,sitting
-1.4301,-0.19068,-9.3163,0.049712,0.006469,0.37603,-0.006109,0.008552,-0.003054,sitting
-1.3893,-0.14982,-9.3844,0.088533,0.045757,0.30827,-0.000611,0.011606,-0.003665,sitting
-1.4438,-0.19068,-9.3436,0.03311,0.004824,0.34927,0.004276,0.010079,-0.000305,sitting
-1.4029,-0.19068,-9.3572,0.073497,0.005652,0.33571,0.00336,0.00336,-0.003054,sitting
-1.4574,-0.14982,-9.2482,0.019558,0.047048,0.44458,0.002444,0.002749,-0.005192,sitting
-1.4165,-0.16344,-9.3027,0.059863,0.033166,0.39019,-0.004276,0.008247,-0.001833,sitting
-1.4301,-0.17706,-9.3027,0.046334,0.01903,0.39019,-0.001222,0.009163,-0.002444,sitting
-1.4574,-0.21793,-9.3572,0.018919,-0.021846,0.33573,-0.001527,0.004887,-0.002749,sitting
-1.4165,-0.19068,-9.3163,0.059568,0.005402,0.37663,-0.000611,0.00672,-0.004276,sitting
-1.4165,-0.20431,-9.2755,0.059795,-0.007673,0.41744,0.00336,0.00336,0.001833,sitting
-1.4029,-0.19068,-9.2618,0.073871,0.006989,0.43097,-0.001222,-0.000305,0.001833,sitting
-1.3757,-0.21793,-9.3844,0.10117,-0.020131,0.30838,-0.001833,0.005498,-0.000611,sitting
-1.4029,-0.19068,-9.3163,0.073681,0.007002,0.37652,-0.003054,0.002749,-0.000611,sitting
-1.4029,-0.19068,-9.2482,0.07335,0.006668,0.44468,-0.000611,0.005803,0.004276,sitting
-1.4165,-0.19068,-9.3163,0.059561,0.007095,0.37659,-0.000305,0.005803,0.000611,sitting
-1.4438,-0.16344,-9.3436,0.031252,0.033597,0.34953,-0.001833,0.009163,-0.001527,sitting
-1.4029,-0.16344,-9.3708,0.071365,0.033189,0.32241,-0.003054,0.007025,0.000305,sitting
-1.4029,-0.23155,-9.3163,0.071007,-0.034421,0.37694,0.002138,-0.003665,0.00336,sitting
-1.4165,-0.19068,-9.2891,0.059193,0.007779,0.40387,0.000916,0.00672,0.005498,sitting
-1.471,-0.19068,-9.3027,0.004966,0.007887,0.39021,0.000916,0.003054,0.005803,sitting
-1.4574,-0.16344,-9.3572,0.019087,0.034885,0.33566,0.006414,0.001222,0.005803,sitting
-1.4574,-0.17706,-9.3299,0.020456,0.022291,0.36267,0.002749,-0.009774,0.00336,sitting
-1.4574,-0.20431,-9.3163,0.023632,-0.004505,0.3758,0.001222,-0.002138,0.006109,sitting
-1.4029,-0.21793,-9.2891,0.078625,-0.017666,0.40295,-0.001833,0.01069,0.000305,sitting
-1.4165,-0.20431,-9.2755,0.064082,-0.004408,0.41672,-0.005192,0.008858,-0.001527,sitting
-1.4165,-0.20431,-9.3436,0.063263,-0.003931,0.34873,-0.000305,0.006109,-0.005803,sitting
-1.4301,-0.19068,-9.3436,0.049879,0.009103,0.34871,-0.00672,0.009774,-0.00672,sitting
-1.4574,-0.1362,-9.3163,0.021885,0.061959,0.3761,-0.007636,0.006414,-0.007941,sitting
-1.4438,-0.1362,-9.3163,0.034891,0.060245,0.37623,-0.007636,0.015272,-0.007636,sitting
-1.4029,-0.14982,-9.3163,0.073156,0.044036,0.37667,-0.007025,0.014661,-0.009163,sitting
